Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
13.63,1008190104,https://images.thdstatic.com/productImages/e957d443-f418-46f2-a7f0-1ec801c33c79/svn/brown-ornamental-mouldings-chair-rail-1544-4ftwmap-64_1000.jpg,Ornamental Mouldings,https://www.homedepot.com/p/Ornamental-Mouldings-5-in-x-0-438-in-x-47-5-in-Ambrosia-Wood-Large-Bead-Panel-Moulding-1544-4FTWMAP/321725525,13.63,13.63,"The Ornamental Moldings Ambrosia Maple 5 in. x 7/16 in. x 47.5 in. Large Bead Accent Moulding is a very popular and classic style. Making this product an excellent candidate for an accent wall. Use the molding for an accent wall, panel trim or for a variety of other home projects. Our Ambrosia Maple collection of products adds instant and natural beauty to any project. Ambrosia Maple has many naturally beautiful colors ranging from creamy whites to dark and moody grays and blacks, which can all be mixed throughout a single board. It also has other great characteristics like natural worm holes and small tight knots that represent the natural growth of a tree and bring rustic beauty to your home. Ornamental Decorative Millwork ft. s Natural Ambrosia Maple collection is intended to add a level of beauty to your home that only mother nature can provide.",43%,Cost of Goods Sold,Ornamental Mouldings 5 in. x 0.438 in. x 47.5 in. Ambrosia Wood Large Bead Panel Moulding
34.68,1007592334,https://images.thdstatic.com/productImages/e957d443-f418-46f2-a7f0-1ec801c33c79/svn/brown-ornamental-mouldings-chair-rail-1544-8ftwmap-64_1000.jpg,Ornamental Mouldings,https://www.homedepot.com/p/Ornamental-Mouldings-5-in-x-0-438-in-x-96-in-Ambrosia-Wood-Large-Bead-Panel-Moulding-1544-8FTWMAP/319877907,34.68,34.68,"The Ornamental Moldings Ambrosia Maple 5 in. x 7/16 in. x 96 in. Large Bead Accent Moulding is a very popular and classic style. Making this product an excellent candidate for an accent wall. Use the molding for an accent wall, panel trim or for a variety of other home projects. Our Ambrosia Maple collection of products adds instant and natural beauty to any project. Ambrosia Maple has many naturally beautiful colors ranging from creamy whites to dark and moody grays and blacks, which can all be mixed throughout a single board. It also has other great characteristics like natural worm holes and small tight knots that represent the natural growth of a tree and bring rustic beauty to your home. Ornamental Decorative Millwork ft. s Natural Ambrosia Maple collection is intended to add a level of beauty to your home that only mother nature can provide.",43%,Cost of Goods Sold,Ornamental Mouldings 5 in. x 0.438 in. x 96 in. Ambrosia Wood Large Bead Panel Moulding
8.58,745775,https://images.thdstatic.com/productImages/b14f4e32-953e-4997-8277-1d0a61d197bc/svn/unfinished-ornamental-mouldings-general-purpose-moulding-589-8whw-64_1000.jpg,Ornamental Mouldings,https://www.homedepot.com/p/Ornamental-Mouldings-589-3-8-in-x-1-1-4-in-x-96-in-Colonial-Unfinished-Flat-Utility-Moulding-S4S-1-Piece-8-Total-Linear-Feet-589-8WHW/202842028,8.58,8.58,"The Ornamental Mouldings 3/8 in. x 1-1/4 in. Colonial trim moulding is a small moulding with big impact. Its simple lines create a dramatic look when used to create wall panels in a living room, dining room or family room. Consider adding this versatile moulding on your next craft project like a planter box or mirror frame for your front foyer.",43%,Cost of Goods Sold,"Ornamental Mouldings 589 3/8 in. x 1 1/4 in. x 96 in. Colonial Unfinished Flat Utility Moulding, S4S (1-Piece − 8 Total Linear Feet)"
8.28,519218,https://images.thdstatic.com/productImages/8c9afe7d-f295-4c4d-92a2-ac6ad6e6ed24/svn/unfinished-ornamental-mouldings-general-purpose-moulding-oml116-8ftwhw-64_1000.jpg,Ornamental Mouldings,https://www.homedepot.com/p/Ornamental-Mouldings-7-16-in-x-3-4-in-x-96-in-White-Hardwood-Colonial-Trim-Moulding-OML116-8FTWHW/203181921,8.28,8.28,This white hardwood decorative trim moulding has a modern Colonial style that you can find in today's home and decor magazines. The moulding can be used as shelf edging or to embellish picture or mirror frames. This versatile moulding can be painted or stained to match your decor.,43%,Cost of Goods Sold,Ornamental Mouldings 7/16 in. x 3/4 in. x 96 in. White Hardwood Colonial Trim Moulding
27.72,443233,https://images.thdstatic.com/productImages/97119326-d216-43da-badc-fed772b3fa45/svn/unfinished-ornamental-mouldings-casing-807-7ftwhw-64_1000.jpg,Ornamental Mouldings,https://www.homedepot.com/p/Ornamental-Mouldings-807-7-3-4-in-x-4-in-x-84-in-White-Hardwood-Reversible-Fluted-Victorian-Casing-Moulding-807-7FTWHW/202529366,27.72,27.72,Our 4 in. White Hardwood Fluted or Victorian Casing can add an air of elegance to any room in your home. This versatile moulding has a traditional Victorian profile on one side and a deeply cut fluted profile on the other. This casing blends beautiful into older homes or can add a touch of old world quality into newer constructions.,43%,Cost of Goods Sold,Ornamental Mouldings 807-7 3/4 in. x 4 in. x 84 in. White Hardwood Reversible Fluted Victorian Casing Moulding
46.88,1010957843,https://images.thdstatic.com/productImages/b5c01e50-94c4-574a-9433-5fb4736a889a/svn/white-ornamental-mouldings-baseboard-1551-94mdf-64_1000.jpg,Ornamental Mouldings,https://www.homedepot.com/p/Ornamental-Mouldings-875-in-D-x-7-1-2-in-W-x-94-in-L-Primed-MDF-Cover-Trim-Baseboard-Moulding-1551-94MDF/329050758,46.88,46.88,"Cover trim is the perfect solution for refreshing outdated trim mouldings or for those home improvement projects that require new flooring, wallpaper, or paint without requiring additional mouldings like quarter round or shoe mould. Designed to install directly over top of your existing mouldings, there is no need to carefully edge new paint or wallpaper applications. Bring new life into your room by installing cover trim today.",43%,Cost of Goods Sold,Ornamental Mouldings .875 in. D x 7-1/2 in. W x 94 in. L Primed MDF Cover Trim Baseboard Moulding
17.97,393518,https://images.thdstatic.com/productImages/60f00ffe-cee9-4665-b122-4e4d7ad540cb/svn/brown-outdoor-essentials-pressure-treated-lumber-291439-64_1000.jpg,Outdoor Essentials,https://www.homedepot.com/p/Outdoor-Essentials-1-in-x-6-in-x-16-ft-2-Rough-Pressure-Treated-Board-Southern-Yellow-Pine-Lumber-291439/302859652,17.97,17.97,"Pressure treated boards are treated for protection against termites and rot. Ideal for a variety of applications including decks, play sets, landscaping, and other outdoor projects where lumber is exposed to the elements. This board can also be painted or stained. When used properly it is both safe and environmentally safe.",43%,Cost of Goods Sold,Outdoor Essentials 1 in. x 6 in. x 16 ft. 2 Rough Pressure-Treated Board Southern Yellow Pine Lumber
31.97,1006240747,https://images.thdstatic.com/productImages/d08a08d4-66bc-4c52-8739-8fd4bef7dc9a/svn/owens-corning-foam-board-insulation-20wengx-64_1000.jpg,Owens Corning,https://www.homedepot.com/p/Owens-Corning-FOAMULAR-NGX-F-150-1-in-x-4-ft-x-8-ft-SSE-R-5-XPS-Rigid-Foam-Board-Insulation-20WENGX/315197840,31.97,31.97,"Owens Corning FOAMULAR NGX (Next Generation Extruded) insulation, is produced with a proprietary blowing agent that delivers a 90% reduction to Global Warming Potential (100 year) compared to current FOAMULAR. The new formulation and production process meets or exceeds new, more stringent regulatory standards without sacrificing product performance and offers a comprehensive line of products in a wide choice of sizes, thicknesses and edges with a Lifetime limited warranty for the life of the home or building. Foam insulation boards are easy to handle, score, cut and install & no special tools are needed. Foam insulation products can be used on wood, steel framing or concrete walls. FOAMULAR NGX resists moisture and retains R-value even after exposure to standing water and wet soil. Owens Corning FOAMULAR NGX insulation offers all the physical properties and ease-of-use you expect from Owens Corning FOAMULAR insulation with industry-leading sustainability.",43%,Cost of Goods Sold,Owens Corning FOAMULAR NGX F-150 1 in. x 4 ft. x 8 ft. SSE R-5 XPS Rigid Foam Board Insulation
59.97,1006240690,https://images.thdstatic.com/productImages/e5228ccf-ffc5-4319-b522-97d79b58a931/svn/owens-corning-foam-board-insulation-52ddngx-64_1000.jpg,Owens Corning,https://www.homedepot.com/p/Owens-Corning-FOAMULAR-NGX-F-250-2-in-x-4-ft-x-8-ft-SSE-R-10-XPS-Rigid-Foam-Board-Insulation-52DDNGX/315197962,59.97,59.97,"Owens Corning FOAMULAR NGX (Next Generation Extruded) insulation, is produced with a proprietary blowing agent that delivers a 90% reduction to Global Warming Potential (100 year) compared to current FOAMULAR. The new formulation and production process meets or exceeds new, more stringent regulatory standards without sacrificing product performance and offers a comprehensive line of products in a wide choice of sizes, thicknesses and edges with a Lifetime limited warranty for the life of the home or building. Foam insulation boards are easy to handle, score, cut and install & no special tools are needed. Foam insulation products can be used on wood, steel framing or concrete walls. FOAMULAR NGX resists moisture and retains R-value even after exposure to standing water and wet soil. Owens Corning FOAMULAR NGX insulation offers all the physical properties and ease-of-use you expect from Owens Corning FOAMULAR insulation with industry-leading sustainability.",43%,Cost of Goods Sold,Owens Corning FOAMULAR NGX F-250 2 in. x 4 ft. x 8 ft. SSE R-10 XPS Rigid Foam Board Insulation
52,980518,https://images.thdstatic.com/productImages/94aaf791-3e2a-4d0f-b6b0-062f48a32880/svn/owens-corning-blown-in-insulation-l38a-64_1000.jpg,Owens Corning,https://www.homedepot.com/p/Owens-Corning-R-19-R-60-AttiCat-PINK-Fiberglass-Blown-in-Insulation-27-5-lb-1-Bag-L38A/100541755,52,52,"AttiCat insulation maintains R-value over time and provides temperature and sound control. The attic is 1 of the easiest places to add insulation to improve the comfort and energy efficiency of your home. AttiCat Expanding Blown-In Insulation is designed for your attic insulation project in new or existing homes. The specially designed AttiCat machine conditions the insulation by adding millions of tiny air pockets that give the material its insulating power and energy-saving R-value over time. Blowing the insulation should take less than 1.5-hours and the whole job can be completed in less than 4-hours based on a 1,000 sq. ft. attic at R-30.",43%,Cost of Goods Sold,Owens Corning R-19 - R-60 AttiCat PINK Fiberglass Blown-in Insulation 27.5 lb (1 Bag)
17,1008039096,https://images.thdstatic.com/productImages/ee799589-5853-46f1-9cfe-1ff303e37ec4/svn/patriot-timber-products-sanded-plywood-1-5-in-x-4-ft-x-8-ft-rightply-plywood-64_1000.jpg,PATRIOT TIMBER PRODUCTS,https://www.homedepot.com/p/PATRIOT-TIMBER-PRODUCTS-1-5-in-x-4-ft-x-8-ft-Sanded-Plywood-1-5-in-x-4-ft-x-8-ft-RightPly-Plywood/321238728,17,17,"RightPly is multi-purpose plywood designed for a variety of interior applications including flooring underlayment, paneling, cabinetry, furniture, millwork and woodworking projects. The face of RightPly is a B grade and better Radiata Pine rotary veneer that is easy to cut, nail, paint, trim or stain. All the veneer in RightPly originates from 100% plantation and sustainable sources. RightPly is the right choice for a premium multi-purpose plywood panel.",43%,Cost of Goods Sold,PATRIOT TIMBER PRODUCTS 1/5 in. x 4 ft. x 8 ft. Sanded Plywood
12,1008039110,https://images.thdstatic.com/productImages/6006fb66-5923-4c29-8024-79168203db34/svn/patriot-timber-products-sanded-plywood-1-8-in-x-4-ft-x-8-ft-rightply-plywood-64_1000.jpg,PATRIOT TIMBER PRODUCTS,https://www.homedepot.com/p/PATRIOT-TIMBER-PRODUCTS-1-8-in-x-4-ft-x-8-ft-Sanded-Plywood-1-8-in-x-4-ft-x-8-ft-RightPly-Plywood/321238692,12,12,"RightPly is multi-purpose plywood designed for a variety of interior applications including paneling, cabinetry, furniture, millwork and woodworking projects. The face of RightPly is a B grade and better Radiata Pine rotary veneer that is easy to cut, nail, paint, trim or stain. All the veneer in RightPly originates from 100% plantation and sustainable sources. RightPly is the right choice for a premium multi-purpose plywood panel.",43%,Cost of Goods Sold,PATRIOT TIMBER PRODUCTS 1/8 in. x 4 ft. x 8 ft. Sanded Plywood
