Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
274.31,1011057400,https://images.thdstatic.com/productImages/24cf4eb2-1a4f-4b49-937e-7086a99a050a/svn/champagne-bronze-delta-shower-bathtub-trim-kits-t14269-cz-pp-64_1000.jpg,Delta,https://www.homedepot.com/p/Delta-Modern-Gold1-Handle-Wall-Mount-Shower-Trim-Kit-in-Champagne-Bronze-Valve-Not-Included-T14269-CZ-PP/329239347,274.31,274.31,"The Modern Collection offers a streamlined, contemporary design. Delta showers with Monitor pressure balance valves are engineered to make sure you don't experience a sudden and possibly unsafe change in water temperature as a result of running water elsewhere, such as using a dishwasher, flushing a toilet or running a washing machine. While other products may gather unsightly mineral buildup over time, soft rubber Touch-Clean spray holes allow any mineral residue to simply be wiped away for an instantly refreshed look - with no need for soaking or the aid of chemical cleaners. WaterSense labeled faucets, showers and toilets use at least 20% less water than the industry standard - helping you save water without compromising performance. You can install with confidence, knowing Delta products are backed by our Limited Lifetime Warranty.",43%,Cost of Goods Sold,Delta Modern Gold1-Handle Wall Mount Shower Trim Kit in Champagne Bronze (Valve Not Included)
255.35,1011057395,https://images.thdstatic.com/productImages/389a21ce-1d7b-469a-bdaa-f3efa8e4a5bc/svn/matte-black-delta-shower-bathtub-trim-kits-t14268-bl-pp-64_1000.jpg,Delta,https://www.homedepot.com/p/Delta-Modern1-Handle-Wall-Mount-Shower-Trim-Kit-in-Matte-Black-Valve-Not-Included-T14268-BL-PP/329239342,255.35,255.35,"The Modern Collection offers a streamlined, contemporary design. Delta showers with Monitor pressure balance valves are engineered to make sure you don't experience a sudden and possibly unsafe change in water temperature as a result of running water elsewhere, such as using a dishwasher, flushing a toilet or running a washing machine. While other products may gather unsightly mineral buildup over time, soft rubber Touch-Clean spray holes allow any mineral residue to simply be wiped away for an instantly refreshed look - with no need for soaking or the aid of chemical cleaners. WaterSense labeled faucets, showers and toilets use at least 20% less water than the industry standard - helping you save water without compromising performance. You can install with confidence, knowing Delta products are backed by our Limited Lifetime Warranty.",43%,Cost of Goods Sold,Delta Modern1-Handle Wall Mount Shower Trim Kit in Matte Black (Valve Not Included)
1582.63,1000634140,https://images.thdstatic.com/productImages/0bb554ee-66d5-4ab3-a48c-f1b0d397a478/svn/champagne-bronze-delta-shower-bathtub-trim-kits-t4759-czfl-64_1000.jpg,Delta,https://www.homedepot.com/p/Delta-Trinsic-Gold-1-Handle-Floor-Mount-Roman-Tub-Faucet-Trim-Kit-with-Hand-Shower-in-Champagne-Bronze-Valve-Not-Included-T4759-CZFL/204488787,1582.63,1582.63,"Sleek, minimalistic styling makes this Trinsic 1-Handle Single Post Floor Mount Roman Tub Faucet Trim Only with Hand shower in Champagne Bronze the perfect complement to today's modern home. The single-post design makes a powerful visual statement with a small footprint. Bring your personal style to life with coordinating bathroom sink faucets, tub and shower faucets and matching bath accessories. Multi-Choice pressure balance cartridge maintains a balanced pressure of hot and cold water even when a valve is turned on or off elsewhere in the system. You can buy with confidence, knowing that Delta backs this faucet with a lifetime limited warranty.",43%,Cost of Goods Sold,Delta Trinsic Gold 1-Handle Floor-Mount Roman Tub Faucet Trim Kit with Hand Shower in Champagne Bronze (Valve Not Included)
16.98,358348,https://images.thdstatic.com/productImages/51f658a8-eff8-40f9-961e-77e3f4516d91/svn/densshield-backer-boards-008590-64_1000.jpg,DensShield,https://www.homedepot.com/p/DensShield-Gypsum-Backer-Board-1-2-in-x-2-7-ft-x-5-ft-Tile-Backer-008590/100322694,16.98,16.98,The DensShield 5 ft. x 32 in. x 1/2 in. Glass Mat Tile Backer features glass mat facings and an acrylic coating that helps block moisture from entering the wall cavity. This lightweight backer is easy to install and can finish smoothly and cleanly. This strong backer is mold resistant. It meets IRC standards for tub and shower areas.,43%,Cost of Goods Sold,DensShield Gypsum Backer Board 1/2 in. x 2.7 ft. x 5 ft. Tile Backer
6.89,1002866428,https://images.thdstatic.com/productImages/866d45ff-e050-4e29-b3a6-38bbcece9149/svn/dolle-composite-deck-screws-86120-64_1000.jpg,Dolle,https://www.homedepot.com/p/Dolle-Prova-PA22b-Galvanized-Steel-Hex-Screw-Post-Anchors-4-Piece-86120/303239179,6.89,6.89,"The Prova railing system from DOLLE offers interior and exterior railing systems that are component-based, easy to install, and beautifully designed. The Prova railing system offers several different configurations that provide a sleek, contemporary, custom look at DIY pricing. Prova railings are perfect for any home - creating dramatic sightlines outside, and making small spaces seem larger inside. Prova PA22b lag screws are constructed of zinc plated galvanized steel. PA22b lag screws are used to secure Prova aluminum top and side mount posts into a wood or composite backing. Requires a 5/16"" pilot hole for installation. Prova top mount posts require 4 screws per post, side mount posts require 2 screws per post. No special skills required - Prova is designed for easy assembly with basic hand tools. Prova railings by DOLLE are the perfect railing system for today's modern, open floor plans inside while also providing beautiful, unobstructed sightlines outside!",43%,Cost of Goods Sold,Dolle Prova PA22b Galvanized Steel Hex Screw Post Anchors (4-Piece)
0.00,1006854967,https://images.thdstatic.com/productImages/c57c9d69-3943-4097-bc9f-d74295580a58/svn/white-casing-236prdpk35-64_1000.jpg,Unbranded,https://www.homedepot.com/p/Doorpack-9-16-in-x-3-1-4-in-x-84-in-Primed-Pine-Casing-Molding-5-Pack-236PRDPK35/318380981,0.00,0.00,Casing allows you to trim windows and doors. It covers the gap between door jambs and wall. Gives a finished architectural look to any room.,43%,Cost of Goods Sold,Unbranded Doorpack 9/16 in. x 3-1/4 in. x 84 in. Primed Pine Casing Molding(5-Pack)
26.92,1002164655,https://images.thdstatic.com/productImages/63e00297-236f-4371-a1c6-e947c7062bb9/svn/easy-planking-framing-lumber-11149-64_1000.jpg,Easy Planking,https://www.homedepot.com/p/Easy-Planking-Thermo-Treated-1-2-in-x-16-in-x-16-in-Barn-Wood-Wall-Decorative-Panel-Picture-Frame-4-Sq-Ft-per-2-Pack-11149/300613045,26.92,26.92,"Wall art panels are made with a new generation of wood material, which reproduces a 350-year old structure of wood on a molecular level. We use our patented thermo-treatment technology to speed up the aging of the wood. If you compare the cell structure of 350-year old wood with the thermo-treated wood (see in the picture), you'll see that they are similar. So, we make a real 350-year old wood with our process, but it is a new product! Easy Planking wall art panels add character, warmth, and a rustic feel to any residential or commercial wall decor. In opposite to reclaimed lumber, which was staying outdoors for decades, our product is free of any insects and bacteria. Change the look of any room by adding the natural beauty of wood to your home or office decor. Easy Planking wall art panels are a real old-wood product, which creates a unique design solution for reclaimed lumber as wall decals or old-wood fashion interior styles. Use our wall art panels as a wall accent, picture frames, a substrate for collections of pictures, musical discs, photos, or any objects. Due to thermo-treatment of wood, use Easy Planking wall art panels even in bathrooms and in other high humidity areas.",43%,Cost of Goods Sold,Easy Planking Thermo-Treated 1/2 in. x 16 in. x 16 in. Barn Wood Wall Decorative Panel / Picture Frame (4 Sq. Ft. per 2-Pack)
15.54,203798675,https://images.thdstatic.com/productImages/f31e2a7e-c595-4ba1-a732-00e64ac100df/svn/primed-ekena-millwork-chair-rail-pml01x00as-64_1000.jpg,Ekena Millwork,https://www.homedepot.com/p/Ekena-Millwork-1-2-in-x-1-5-8-in-x-94-1-2-in-Primed-Polyurethane-Panel-Moulding-1-Piece-7-88-Total-Linear-Feet-PML01X00AS/203798675,15.54,15.54,"Our beautiful panel moulding and corners add a decorative, historic, feel to walls, ceilings, and furniture pieces. They are made from a high density urethane which gives each piece the unique details that mimic that of traditional plaster and wood designs, but at a fraction of the weight. This means a simple and easy installation for you. The best part is you can make your own shapes and sizes by simply cutting the moulding piece down to size, and then butting them up to the decorative corners. These are also commonly used for an inexpensive wainscot look.",43%,Cost of Goods Sold,Ekena Millwork 1/2 in. x  1 5/8 in. x  94 1/2 in. Primed Polyurethane Panel Moulding (1-Piece − 7.88 Total Linear Feet)
12.33,203798670,https://images.thdstatic.com/productImages/daa930bc-d94d-4240-81d9-f0cd7f95c339/svn/primed-ekena-millwork-chair-rail-pml00x00cl-64_1000.jpg,Ekena Millwork,https://www.homedepot.com/p/Ekena-Millwork-1-2-in-x-7-8-in-x-94-5-in-Primed-Polyurethane-Panel-Moulding-1-Piece-7-88-Total-Linear-Feet-PML00X00CL/203798670,12.33,12.33,"Our beautiful panel moulding and corners add a decorative, historic, feel to walls, ceilings, and furniture pieces. They are made from a high density urethane which gives each piece the unique details that mimic that of traditional plaster and wood designs, but at a fraction of the weight. This means a simple and easy installation for you. The best part is you can make your own shapes and sizes by simply cutting the moulding piece down to size, and then butting them up to the decorative corners. These are also commonly used for an inexpensive wainscot look.",43%,Cost of Goods Sold,Ekena Millwork 1/2 in. x  7/8 in. x  94.5 in. Primed Polyurethane Panel Moulding (1-Piece − 7.88 Total Linear Feet)
60.37,1008007790,https://images.thdstatic.com/productImages/956c04b3-d7f6-4a59-8761-1bd651032e76/svn/ekena-millwork-corner-braces-bktm02x20x14cgpbl-64_1000.jpg,Ekena Millwork,https://www.homedepot.com/p/Ekena-Millwork-2-1-2-in-x-20-in-x-14-in-Countertop-Support-Steel-Powder-Coated-Black-Heavy-Duty-Bracket-with-Gusset-BKTM02X20X14CGPBL/318493164,60.37,60.37,"Heavy-duty countertop support brackets, with gussets, are ideal for direct stud applications, allowing for a strong overhang support in commercial or high-traffic areas. Non-intrusive brackets offer a sleek, modern finish to any project without comprising on the support of 1/2 in. thick authentic, sturdy steel. Manufactured with beveled edges, the black powder coated brackets eliminate an application with sharp edges.",43%,Cost of Goods Sold,Ekena Millwork 2-1/2 in. x 20 in. x 14 in. Countertop Support Steel Powder Coated Black Heavy-Duty Bracket with Gusset
29.48,1011598908,https://images.thdstatic.com/productImages/05f75b58-8ac2-43ad-9fe1-0c696a822f82/svn/fingerjoint-pine-ekena-millwork-crown-moulding-mldw01x05wm291pp-64_1000.jpg,Ekena Millwork,https://www.homedepot.com/p/Ekena-Millwork-WM291-0-75-in-D-x-5-25-in-W-x-96-in-L-Wood-Fingerjoint-Pine-Crown-Moulding-MLDW01X05WM291PP/330225528,29.48,29.48,Natural variations and woodgrain in our moulding evoke luxury and sophistication. Ample design profiles are available in a variety of gorgeous wood species. Encompass your personal touch while incorporating a functional upgrade by choosing a beautiful profile from our collection of carved wood designs. Elevate your design style with our natural-look wood mouldings and turn a room into a work of art.,43%,Cost of Goods Sold,Ekena Millwork WM291 0.75 in. D x 5.25 in. W x 96 in. L Wood (Fingerjoint Pine) Crown Moulding
99.99,372612,https://images.thdstatic.com/productImages/d9b08bb4-2a52-4a69-983e-1445c3226376/svn/elevators-corner-braces-e188-64_1000.jpg,Elevators,https://www.homedepot.com/p/Elevators-4-in-x-4-in-Double-Angle-Brackets-4-Set-E188/202560097,99.99,99.99,"Each set of Elevators 1088 includes (4) individual E1088 to complete the set. Save time with the Elevators E1088 4 x 4 compound angle elevator brackets. Elevator brackets are built in the USA, with over 30% more premium steel than any competitor making them longer and stronger. Elevators are designed for the elements and can withstand high winds and frigid temperatures that others cannot. Each 4x4 inserts 5.75 in. to ensure maximum safety and sturdiness. Elevators use heavy duty 12-gauge steel with robotically-welded joints, making them strong enough for the next do-it-yourself playhouse, swing set platform, deer blind, or free-standing deck. Elevators are designed with an 8° angle that is scientifically proven to be the optimum angle for vertical load and preventing side-to-side sway. On your next project, use the original and best brackets, Elevators, always made in the USA.",43%,Cost of Goods Sold,Elevators 4 in. x 4 in. Double Angle Brackets (4-Set)
0.00,165514,https://images.thdstatic.com/productImages/c2a0d14e-8f50-4488-b938-13074dbc0211/svn/enstron-particle-board-165514-64_1000.jpg,Enstron,https://www.homedepot.com/p/Enstron-1-2-in-x-4-ft-x-8-ft-Particleboard-Panel-165514/202821140,0.00,0.00,Enstron Underlayment is quite simply the most environmentally sound underlayment choice for use in installation of your resilient flooring project. The product is easy to use and install. Enstron is the most value priced underlayment in its class.,43%,Cost of Goods Sold,Enstron 1/2 in. x 4 ft. x 8 ft. Particleboard Panel
158.41,1004196306,https://images.thdstatic.com/productImages/796f2945-9d95-4677-b46a-2d41dcc4f4eb/svn/eurotec-deck-screws-inc905541-64_1000.jpg,Eurotec,https://www.homedepot.com/p/Eurotec-7-32-in-x-2-3-4-in-Stainless-Steel-Torx25-Cylinder-Head-Hardwood-Deck-Screw-500-Pack-with-Predrill-Tool-INC905541/309049076,158.41,158.41,"The Terrassotec Trilobular screw is used in the visible attachment of decking as wood-wood joints. It is only partially rust-resistant, not acid-resistant, relatively soft and not suitable for atmospheres containing chlorine. Advantages of Terrassotec Trilobular: Special screw geometry Drive thread ensures quick screwing Reinforced shank reduces risk of breaking or shearing off Under-head thread provides additional hold for deck boards. Trilobular base geometry Reduced screwing torque Reduced risk of screw breaking during screwing. 2-step head with under-head toothing Reduced splintering Reduced risk of timber splitting. Reinforced shank Suitable for many tropical woods Reduced risk of screw shearing off.",43%,Cost of Goods Sold,Eurotec 7/32 in. x 2-3/4 in. Stainless Steel Torx25 Cylinder-Head Hardwood Deck Screw (500-Pack with Predrill Tool)
34.97,1010313714,https://images.thdstatic.com/productImages/26417558-5259-42ab-b7a3-b1f156acc7cb/svn/white-smooth-everbilt-chair-rail-eb100001-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-0-3125-in-D-x-5-25-in-W-x-96-in-L-Glue-On-Tongue-and-Groove-White-PVC-Panel-Molding-Shiplap-Planks-Set-of-3-EB100001/327216946,34.97,34.97,"Everbilt PVC Shiplap plank are beautiful and will work for any project whether it is residential, commercial or industrial settings. These waterproof panel are both paintable and durable. These panels are a low maintenance solution and will not harbor bacteria. They are mold and mildew resistant. Create an accent wall, add some flair to that wall or ceiling and use an environmentally friendly product while doing so.",43%,Cost of Goods Sold,Everbilt 0. 3125 in. D x 5.25 in. W x 96 in. L Glue-On Tongue and Groove White PVC Panel Molding Shiplap Planks (Set of 3)
5.98,286740,https://images.thdstatic.com/productImages/ee142796-2ae4-4aa8-b1dc-91d05d0a7c5f/svn/green-everbilt-t-posts-u-posts-901154eb-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-1-1-8-in-x-1-1-8-in-x-4-ft-Green-Steel-Fence-U-Post-with-Anchor-Plate-901154EB/205960882,5.98,5.98,"Everbilt Lite Duty Steel U-Posts have tons of applications around the home and farm. Use to protect gardens from deer and other animals, create a temporary pasture, support young trees, or display warning signs. The U-Post measures 1-1/8 in. x 1-1/8 in. and has a total length of 4 ft. When the 3-1/2 in. anchor plate is totally buried in the ground, the post has an above ground height of 3 ft. The tightly welded plate also helps to minimize sideways or rotational movement of the post. These fence posts are made of 14-gauge steel for durability and are powder coated to protect from rust and weathering. The notched design makes it easy to secure fence to the post. No dig installation is made even easier by using the Everbilt Metal Fence Post Driver (Model 901147EB) to pound posts into the ground.",43%,Cost of Goods Sold,Everbilt 1-1/8 in. x 1-1/8 in. x 4 ft. Green Steel Fence U Post with Anchor Plate
18.98,1007952790,https://images.thdstatic.com/productImages/fb88b76b-9811-48a0-a376-653aff53d77b/svn/white-everbilt-chair-rail-pmax3012p-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-1-5-in-D-x-2-75-in-W-x-96-in-L-White-PVC-Chair-Rail-Moulding-5-8-in-D-x-2-75-in-W-x-96-in-L-Baseboard-Wainscot-2pc-Kit-PMAX3012P/320556728,18.98,18.98,Wainscot is a waterproof wainscot system for your wall panels. Protect against day to day damage with this beautiful wall system. PolyMax Wainscot is paintable and easy to clean. This product is designed for both interior/exterior use.,43%,Cost of Goods Sold,Everbilt 1.5 in D x 2.75 in W x 96 in L White PVC Chair Rail Moulding & 5/8 in D x 2.75 in W x 96 in L Baseboard Wainscot 2pc Kit
54.97,274674,https://images.thdstatic.com/productImages/7ef9f584-179f-482b-862f-56f6e3261168/svn/everbilt-chicken-wire-308431eb-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-1-in-Mesh-x-4-ft-x-50-ft-20-Gauge-Galvanized-Steel-Poultry-Netting-308431EB/205960875,54.97,54.97,"Flexible and lightweight, EVERBILT 1 in. x 4 ft. x 50 ft. Poultry Netting is constructed from galvanized, zinc-coated steel wire for durability and rust protection. Versatile in use, Everbilt chicken wire can create chicken coops, animal confinement, soil erosion prevention, garden protection, plant support, arts & craft projects, and more.Everbilt poultry netting features a hexagon-shaped wire mesh netting designed to be durable while remaining flexible to adapt to a wide variety of applications. This poultry fence is packaged in compact mesh fence rolls, making it easy to handle and transport until time to use. U-posts (not included) are recommended every 5 ft. for fencing applications for an effective fencing style.",43%,Cost of Goods Sold,Everbilt 1 in. Mesh x 4 ft. x 50 ft. 20-Gauge Galvanized Steel Poultry Netting
159.92,1007814674,https://images.thdstatic.com/productImages/ea1242e5-07de-4be8-ab42-5981d630e0d7/svn/everbilt-deck-screws-9985287-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-10-in-x-6-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-20-lbs-Box-708-Piece-9985287/320714571,159.92,159.92,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt #10 in. x 6 in. Star Drive Flat Head Exterior Wood Screws 20 lbs.-Box (708-Piece)
11.97,1006273297,https://images.thdstatic.com/productImages/1c88a4da-4979-4ddb-978d-42f1c0ccaf35/svn/everbilt-deck-screws-117339-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-10-x-2-1-2-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-1-lb-Box-83-Piece-117339/316219957,11.97,11.97,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt #10 x 2-1/2 in. Star Drive Flat Head Exterior Wood Screws 1 lb.-Box (83-Piece)
38.97,1006273307,https://images.thdstatic.com/productImages/09a7947e-3106-41b9-9152-35d57c33cc7e/svn/everbilt-deck-screws-117356-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-10-x-2-1-2-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-5-lbs-Box-415-Piece-117356/316220000,38.97,38.97,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt #10 x 2-1/2 in. Star Drive Flat Head Exterior Wood Screws 5 lbs.-Box (415-Piece)
