Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
169,1011059355,https://images.thdstatic.com/productImages/a7235111-ada8-435e-8375-7ed3b513631a/svn/white-american-standard-two-piece-toilets-788aa104-020-64_1000.jpg,American Standard,https://www.homedepot.com/p/American-Standard-Cadet-12-in-Antimicrobial-2-Piece-1-28-GPF-Single-Flush-Chair-Height-Elongated-Toilet-with-Slow-Close-Seat-in-White-788AA104-020/329008699,169,169,"The cadet chair height elongated toilet from American Standard is a high-efficiency, ultra-low consumption toilet that uses 20% less water than conventional toilets without sacrificing performance. Combining power and convenience, the cadet stands at a comfortable height for ease of use. Features exclusive ever clean antimicrobial surface on the toilet and seat, and power wash rim for a longer-lasting clean.",43%,Cost of Goods Sold,American Standard Cadet 12 in. Antimicrobial 2-Piece 1.28 GPF Single Flush Chair Height Elongated Toilet with Slow Close Seat in White
109,686826,https://images.thdstatic.com/productImages/63de0c84-6294-400e-94c2-2bdb10fc9a74/svn/white-glacier-bay-two-piece-toilets-n2428e-64_1000.jpg,Glacier Bay,https://www.homedepot.com/p/Glacier-Bay-12-inch-Rough-In-Two-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Included-N2428E/204074796,109,109,"Get high-performance with a beautifully designed all in one Glacier Bay 2-piece 1.28 GPF High-Efficiency Elongated Toilet in White. It has plenty of flush power and is easy to install with an all-in-one package that includes the tank, bowl, wax ring, seat, and floor mounting bolt . The vitreous china will resist stains, acid and abrasions to shine brightly for the life of the toilet. The elongated chair-height bowl gives maximum comfort and has a white porcelain finish that blends with any existing decor in your bathroom.",43%,Cost of Goods Sold,Glacier Bay 12 inch Rough In Two-Piece 1.28 GPF Single Flush Elongated Toilet in White Seat Included
229,1009217182,https://images.thdstatic.com/productImages/98b19cf1-96f6-4736-9c09-2f57c6315242/svn/white-bio-bidet-bidet-toilet-seats-hd-7500-64_1000.jpg,BIO BIDET,https://www.homedepot.com/p/BIO-BIDET-HD-7500-Electric-Bidet-Seat-for-Elongated-Toilets-in-White-HD-7500/323875139,229,229,"Upgrade your bathroom by installing this HD-7500 Electric Bidet Seat for Elongated Toilets in White. It features a self-cleaning stainless-steel nozzle, built-in air dryer and three wash options. The heated seat comes in handy on cold nights. Other unique features include the side panel and remote that allows you to easily select your desired settings.",43%,Cost of Goods Sold,BIO BIDET HD-7500 Electric Bidet Seat for Elongated Toilets in White
259,1008431426,https://images.thdstatic.com/productImages/b1e9146d-bd9d-4514-b29f-dd84f604db7c/svn/white-kohler-two-piece-toilets-33201-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Elmbrook-12-in-Rough-In-2-Piece-1-28-GFP-Single-Flush-Elongated-Chair-Height-Toilet-in-White-with-Soft-Close-Seat-33201-0/322194703,259,259,"A perfect blend of traditional and contemporary design, the Elmbrook toilet complements a full range of bathroom styles. Beveled edges and simple lines enhance its distinctive profile. An innovative 1.28 gpf setting provides significant water savings without sacrificing performance. The toilet features Revolution 360 swirl flushing technology that keeps your bowl clean longer than a conventional flush, and the innovative AquaPiston technology offers a patented flush engine that delivers a fast, powerful, and virtually plug-free flush. This Complete Solution package comes with all the necessary installation parts and a Quiet-Close seat for added convenience.",43%,Cost of Goods Sold,KOHLER Elmbrook 12 in. Rough In 2-Piece 1.28 GFP Single Flush Elongated Chair Height Toilet in White with Soft Close Seat
249,1007747064,https://images.thdstatic.com/productImages/b2853f48-0c07-4dcc-abc4-dde744a0955b/svn/white-kohler-two-piece-toilets-78305-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Highline-Arc-Extra-Tall-12-in-Rough-In-2-Piece-1-28-GFP-Single-Flush-Elongated-Toilet-in-White-with-Soft-Close-Seat-78305-0/320422533,249,249,"The Highline Arc Tall two-piece elongated toilet is KOHLER tallest toilet - a full 2-1/2 in. taller than Comfort Height toilets to provide you not only with enhanced comfort and added ease to sit and stand, but to also aid in maintaining easy accessibility. With its clean, simple design and elegant flared tank, this Highline water-conserving toilet combines both style and function. An innovative 1.28-gallon flush setting provides significant water savings of up to 16,500 gallons per year compared to older 3.5-gallon toilets without sacrificing flushing power, and The Complete Solution package includes everything necessary for installation.",43%,Cost of Goods Sold,KOHLER Highline Arc Extra Tall 12 in. Rough In 2-Piece 1.28 GFP Single Flush Elongated Toilet in White with Soft Close Seat
149,1011059354,https://images.thdstatic.com/productImages/9d300084-40ef-42bb-adaf-bfbabe12c98a/svn/white-american-standard-two-piece-toilets-788ba104-020-64_1000.jpg,American Standard,https://www.homedepot.com/p/American-Standard-Cadet-12-in-Antimicrobial-2-Piece-1-28-GPF-Single-Flush-Chair-Height-Round-Toilet-with-Slow-Close-Seat-in-White-788BA104-020/329008710,149,149,"The Cadet Chair Height Round Front Toilet from American Standard is a high-efficiency, ultra-low consumption toilet that uses 20% less water than conventional toilets without sacrificing performance. Combining power and convenience, the Cadet stands at a comfortable height for ease of use. Features exclusive EverClean antimicrobial surface on the toilet and seat, and PowerWash rim for a longer-lasting clean.",43%,Cost of Goods Sold,American Standard Cadet 12 in. Antimicrobial 2-Piece 1.28 GPF Single Flush Chair Height Round Toilet with Slow Close Seat in White
4249.85,1004548103,https://images.thdstatic.com/productImages/f7e9fdb4-a996-4ef8-8080-1d01bd65b9e3/svn/white-kohler-bidet-toilets-k-5401-pa-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Veil-Comfort-Height-Intelligent-1-Piece-0-8-GPF-Dual-Flush-Elongated-Toilet-in-White-with-built-in-bidet-Seat-Included-K-5401-PA-0/309386177,4249.85,4249.85,"With its flowing and immaculately balanced curves, the Veil one-piece toilet with integrated cleansing functionality epitomizes minimalist and ergonomic design. Its sculpted core provides a suite of precision features finely tuned to offer optimum hygiene and ultimate individual comfort, from personal cleansing to an LED nightlight to hands-free opening and closing. All of the features are easy to control on a touchscreen LCD remote control.",43%,Cost of Goods Sold,"KOHLER Veil Comfort Height Intelligent 1-Piece 0.8 GPF Dual Flush Elongated Toilet in White with built in bidet, Seat Included"
249,1005143683,https://images.thdstatic.com/productImages/d43e5671-ee9b-4fc4-8ce7-9c3f60886767/svn/Champion-Tall-Height-Elongated-Toilet-in-Room_1000.jpg,American Standard,https://www.homedepot.com/p/American-Standard-Champion-Two-Piece-1-28-GPF-Single-Flush-Elongated-Chair-Height-Toilet-with-Slow-Close-Seat-in-White-747AA107SC-020/312442216,249,249,"To verify its power and unmatched performance, the Champion Right Height Toilet has been tested and proven by American Standard to flush a bucket of golf balls in a single flush, using 20% less water than conventional toilets. Newly updated with a clean, streamlined tank and cover to complement today's bathroom, this dependable, clog-free toilet comes with a slow-close seat featuring an extra-sturdy lid, enhanced for stability and flex-free comfort, plus a stylish trip lever for a decorative touch. To ensure longer-lasting cleanliness, the PowerWash rim cleans the bowl with every flush and the EverClean coating inhibits the growth of mold and mildew. Backed by an industry-leading warranty, the Champion toilet is unrivaled for power, performance, dependability and style, and is available exclusively at the Home Depot.",43%,Cost of Goods Sold,American Standard Champion Two-Piece 1.28 GPF Single Flush Elongated Chair Height Toilet with Slow-Close Seat in White
199,1003951329,https://images.thdstatic.com/productImages/3d37543e-894c-4fd1-9103-51262047a884/svn/white-kohler-two-piece-toilets-k-78253-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Highline-Arc-12-in-Rough-In-2-Piece-1-28-GFP-Single-Flush-Round-Chair-Height-Toilet-in-White-with-Soft-Close-Seat-K-78253-0/307908573,199,199,"Trusted for years by professionals, Highline toilets are KOHLER bestselling toilet family. A brilliant blend of style and water efficiency, this Highline Arc toilet is distinguished by an elegant flared tank. Coupled with KOHLER powerful canister flush valve, there's no sacrificing performance for design. An innovative 1.28 Gal. flush setting provides significant water savings of up to 16,500 Gal. per year, compared to an old 3.5 Gal. toilet. This Complete Solution package includes everything necessary for installation and is available exclusively at The Home Depot.",43%,Cost of Goods Sold,KOHLER Highline Arc 12 in. Rough In 2-Piece 1.28 GFP Single Flush Round Chair Height Toilet in White with Soft Close Seat
149,1010139541,https://images.thdstatic.com/productImages/f1dbf65e-b444-467b-9a8e-a15acf072c6c/svn/white-glacier-bay-two-piece-toilets-n2450r-64_1000.jpg,Glacier Bay,https://www.homedepot.com/p/Glacier-Bay-Power-Flush-12-inch-Rough-In-Two-Piece-1-28-GPF-Single-Flush-Round-Toilet-in-White-Seat-Included-N2450R/326671990,149,149,"Replace your old toilet with the Power Flush 2-piece 1.28 GPF High-Efficiency Single Flush Round Toilet Featuring Niagara Stealth Technology in White. This toilet features patented hydraulic technology, known as the Stealth. One flush thoroughly evacuates the bowl every time and eliminates double flushing. This toilet has achieved a quiet, powerful and proven flush saving thousands of gallons with no change in consumer use or behavior. The flapper less design means no costly flapper, chains or levers to replace and no leaks ever. Also, this toilet virtually eliminates all refill noise as the fill valve is never exposed.",43%,Cost of Goods Sold,Glacier Bay Power Flush 12 inch Rough In Two-Piece 1.28 GPF Single Flush Round Toilet in White Seat Included
349,1007746890,https://images.thdstatic.com/productImages/c3d8fa41-41b1-431d-babf-4c437f3510bb/svn/white-kohler-one-piece-toilets-32901-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Santa-Rosa-12-in-Rough-In-1-Piece-1-28-GFP-Single-Flush-Elongated-Chair-Height-Toilet-in-White-with-Soft-Close-Seat-32901-0/320020341,349,349,"The one-piece design of this Santa Rosa toilet adds a contemporary look to your powder room. Perfect for smaller bathrooms and powder rooms where space is at a premium, the compact elongated shape takes up the same space as a round-bowl toilet, yet its elongated shape adds added comfort. The 1.28-gallon high-efficiency flush provides water savings of up to 16,500 gallons per year versus an old 3.5-gallon toilet, without sacrificing performance. Revolution 360 swirl flushing technology keeps the bowl clean longer, and chair-height seating makes it more comfortable to use. A Quiet-Close seat is included.",43%,Cost of Goods Sold,KOHLER Santa Rosa 12 in. Rough In 1-Piece 1.28 GFP Single Flush Elongated Chair Height Toilet in White with Soft Close Seat
219,1011528241,https://images.thdstatic.com/productImages/c00f14f1-cfad-4114-967e-377fc8053ee5/svn/white-glacier-bay-two-piece-toilets-n2450e-19-64_1000.jpg,Glacier Bay,https://www.homedepot.com/p/Glacier-Bay-Power-Flush-2-Piece-1-28-GPF-Single-Flush-Extra-Tall-Elongated-Toilet-in-White-with-Slow-Close-Seat-Included-N2450E-19/330066873,219,219,"Replace your old toilet with the Power Flush Extra Tall 2-piece 1.28 GPF High-Efficiency Single Flush Elongated Toilet Featuring Niagara Stealth Technology and an extra tall 19 in. bowl. This toilet features patented hydraulic technology, known as the Stealth. One flush thoroughly evacuates the bowl every time and eliminates double flushing. This toilet has achieved a quiet, powerful and proven flush saving thousands of gallons with no change in consumer use or behavior. The flapper less design means no costly flapper, chains or levers to replace and no leaks ever. Also, this toilet virtually eliminates all refill noise as the fill valve is never exposed. The 19 in. extra tall elongated bowl is 2.5 in. taller than the standard chair height for added comfort on your knees.",43%,Cost of Goods Sold,Glacier Bay Power Flush 2-Piece 1.28 GPF Single Flush Extra Tall Elongated Toilet in White with Slow-Close Seat Included
269,1005536234,https://images.thdstatic.com/productImages/98154a8d-5ab1-4d80-9122-fd4f935c1786/svn/white-kohler-two-piece-toilets-k-31648-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Cimarron-12-in-Rough-In-2-Piece-1-28-GFP-Single-Flush-Elongated-Toilet-in-White-with-Soft-Close-Seat-K-31648-0/313789704,269,269,"The Cimarron Comfort Height toilet has become an enduring symbol of power and timeless beauty. Trusted for years by professionals and homeowners, Cimarron features KOHLER's most complete flush ever, Revolution 360 degree swirl flush powered by the AquaPiston flush valve. Revolution 360 degree swirl flushing technology keeps your bowl cleaner longer than a conventional flush. Installation saves you time and money, too, with KOHLER's patent-pending two-bolt tank-to-bowl omni-directional leveling system.",43%,Cost of Goods Sold,KOHLER Cimarron 12 in. Rough In 2-Piece 1.28 GFP Single Flush Elongated Toilet in White with Soft Close Seat
99,340995,https://images.thdstatic.com/productImages/68ff5e6e-ccb3-4b2f-9f2c-dccea428e622/svn/white-glacier-bay-two-piece-toilets-n2428rb-n2428t-64_1000.jpg,Glacier Bay,https://www.homedepot.com/p/Glacier-Bay-12-inch-Rough-In-Two-Piece-1-28-GPF-Single-Flush-Round-Toilet-in-White-Seat-Included-N2428RB-N2428T/202634188,99,99,"Made from a durable and vitreous china, the Glacier Bay 2-Piece High Efficiency Round Toilet in White is stain, acid and abrasion resistant. The two piece toilet has a separate bowl and tank. It delivers superior flush performance.",43%,Cost of Goods Sold,Glacier Bay 12 inch Rough In Two-Piece 1.28 GPF Single Flush Round Toilet in White Seat Included
438.51,1006746772,https://images.thdstatic.com/productImages/57b32ad3-276e-43a0-81e2-bd9fb5fe1e1d/svn/cotton-white-toto-two-piece-toilets-ms776124csfg-01-64_1000.jpg,TOTO,https://www.homedepot.com/p/TOTO-Drake-12-in-Rough-In-Two-Piece-1-6-GPF-Single-Flush-Elongated-Toilet-in-Cotton-White-SoftClose-Seat-Included-MS776124CSFG-01/317577233,438.51,438.51,"TOTO Drake 2-Piece Elongated 1.6 GPF Universal Height Toilet with and SoftClose Seat, is a beautifully designed high profile toilet. Featuring TOTO's , a rimless, hole-free design with dual-nozzles that creates a centrifugal washing action that assists in rinsing the bowl more efficiently. This version of the TOTO Drake includes , a layer of exceptionally smooth glaze that minimizes waste from sticking to the ceramic. coupled with, assists to reduce the frequency of toilet cleanings, minimizing the usage of water, harsh chemicals, and time required for cleaning. This version of the TOTO Drake is designed in TOTO's Universal Height, which allows for a more comfortable seat position across a wide range of users. This version of the Drake has a left-hand chrome trip lever, is ADA compliant, and meets the standards for EPA WaterSense, and California's CEC and CALGreen requirements. The Drake 2-piece toilet includes a tank to bowl gasket, tank to bowl hardware, toilet bolt caps and SoftClose toilet seat. Additional items needed for installation and use must be purchased separately: wax ring, toilet mounting bolts and water supply lines.",43%,Cost of Goods Sold,"TOTO Drake 12 in. Rough In Two-Piece 1.6 GPF Single Flush Elongated Toilet in Cotton White, SoftClose Seat Included"
179,1008983028,https://images.thdstatic.com/productImages/9b62a7a5-3d90-4a9d-b419-326bd41ecbe0/svn/white-american-standard-two-piece-toilets-719aa101-020-64_1000.jpg,American Standard,https://www.homedepot.com/p/American-Standard-Rumson-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-is-Included-719AA101-020/323484855,179,179,"Rumson toilet from American Standard combines classic design and high performance for today's home. Engineered for industry-leading flush performance with the highest MaP score of 1,000 grams, the Rumson delivers the power to clear the bowl in a single flush. The PowerWash rim scrubs the bowl, keeping it fresher, longer while EverClean antimicrobial additive inhibits the growth of stain and odor causing bacteria, mold and mildew on the surface. The tall, elongated, 12 in. rough configuration includes a durable, slow-close seat.",43%,Cost of Goods Sold,American Standard Rumson 2-Piece 1.28 GPF Single Flush Elongated Toilet in White Seat is Included
342,203075708,https://images.thdstatic.com/productImages/cce5476f-5f14-4de5-a504-c1e5ff8d21df/svn/white-kohler-two-piece-toilets-k-3817-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Memoirs-12-in-Rough-In-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Not-Included-K-3817-0/203075708,342,342,"Featuring the elegant architectural look of the Memoirs collection with Stately design, this two-piece toilet combines water-saving flush performance with traditional style. A high-efficiency 1.28 Gal. flush offers up to 16,500 Gal. of water savings per year, compared to a 3.5 Gal. toilet, without compromising flush power. The elongated bowl is positioned at a convenient height for comfort and ease of use.",43%,Cost of Goods Sold,KOHLER Memoirs 12 in. Rough In 2-Piece 1.28 GPF Single Flush Elongated Toilet in White Seat Not Included
139,1011861000,https://images.thdstatic.com/productImages/4c92ea18-0671-4d42-aa42-86413290c52c/svn/white-american-standard-two-piece-toilets-726da101-020-64_1000.jpg,American Standard,https://www.homedepot.com/p/American-Standard-Reliant-12-in-Rough-In-2-Piece-1-28-GPF-Single-Flush-Round-Toilet-with-Slow-Close-Seat-in-White-726DA101-020/330819708,139,139,"The Reliant Two-Piece Round Front Toilet from American Standard offers the worry-free reliability you expect from one of the industry's most trusted names for more than 140 years. This low-consumption toilet uses 20% less water than a regular toilet and is WaterSense certified for high efficiency. The Reliant toilet is easy to install and features a round front bowl. Backed by an industry-leading warranty that includes lifetime on chinaware plus 2 years on mechanical parts, twice the industry standard of one year, you can be confident Reliant will stand the test of time.",43%,Cost of Goods Sold,American Standard Reliant 12 in. Rough In 2-Piece 1.28 GPF Single Flush Round Toilet with Slow Close Seat in White
2998.99,1010422482,https://images.thdstatic.com/productImages/ee499acc-b8dc-4cf1-a546-9531d5fc9413/svn/white-kohler-bidet-toilets-29777-pa-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Innate-12-in-Rough-In-One-Piece-1-0-1-28-GPF-Dual-Flush-Elongated-Smart-Bidet-Toilet-in-White-with-Warm-Air-Drying-29777-PA-0/325445212,2998.99,2998.99,"Style, practicality, and performance join forces to bring you the Innate smart toilet. With its sleek, clean, 1-piece design, dual-flushing capability to conserve water, and integrated bidet technology for a cleaner clean, Innate is everything you could ask for. Plus, the patented ReadyLock installation system makes bringing Innate into your bathroom the smart thing to do.",43%,Cost of Goods Sold,KOHLER Innate 12 in. Rough In One-Piece 1.0/1.28 GPF Dual Flush Elongated Smart Bidet Toilet in White with Warm Air Drying
129,1006459460,https://images.thdstatic.com/productImages/5515da87-c1ef-45e6-8a3d-0db0e008716b/svn/vibrant-brushed-nickel-kohler-widespread-bathroom-faucets-k-r28797-4d-bn-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Sundae-8-in-Widespread-Double-Handles-Bathroom-Faucet-in-Vibrant-Brushed-Nickel-K-R28797-4D-BN/317200602,129,129,"Sundae widespread bathroom sink faucet has a casually chic style that combines facets, thoughtful intersections, and calm, elongated curves for a refined, classical look. The faucet handles allow for smooth operation while the ceramic valves offer a leak-free and drip-free experience. It's designed for easy installation and features premium materials for a lifetime of reliable performance.",43%,Cost of Goods Sold,KOHLER Sundae 8 in. Widespread Double Handles Bathroom Faucet in Vibrant Brushed Nickel
5.98,1005225403,https://images.thdstatic.com/productImages/e49abe3c-6a10-4dde-b94d-a11fc75cc6b3/svn/zep-toilet-bowl-cleaners-zuatbc32-64_1000.jpg,ZEP,https://www.homedepot.com/p/ZEP-32-oz-Acidic-Toilet-Bowl-Cleaner-ZUATBC32/312560494,5.98,5.98,"Quickly eliminates rust, organic stains and hard water residue from toilets and urinals. Its powerful 10% acid gel formula tackles even the most stubborn of stains, while the thick gel clings to vertical surfaces. The angled neck and squirt top make under-the-rim application easy. Plus, its fresh winter green scent neutralizers harsh odors.",43%,Cost of Goods Sold,ZEP 32 oz. Acidic Toilet Bowl Cleaner
14.98,256215,https://images.thdstatic.com/productImages/05e6dc51-2996-4646-81c4-522d905ce087/svn/zep-degreasers-zucit128-64_1000.jpg,ZEP,https://www.homedepot.com/p/ZEP-1-Gallon-Heavy-Duty-Citrus-Degreaser-ZUCIT128/100676344,14.98,14.98,"This powerful multi-purpose cleaner and degreaser are made with a natural citrus solvent that powers through the toughest grease, dirt and grime. Dissolving away the most stubborn stains, ZEP Heavy-Duty Citrus Degreaser is great for cleaning in the home, garage, shop and office. This degreaser can be used on appliances, grills, stove tops, concrete, tools, engines, fiberglass, aluminum, stainless steel and kitchen surfaces.",43%,Cost of Goods Sold,ZEP 1 Gallon Heavy-Duty Citrus Degreaser
