Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
24.78,103078,https://images.thdstatic.com/productImages/7c1f698c-3eaa-46db-a922-42b4ce523a48/svn/handprint-project-panels-103078-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-1-2-in-x-2-ft-x-4-ft-Sande-Plywood-Project-Panel-103078/202093791,24.78,24.78,"For convenience and creativity, Handprint's Sande veneer plywood is as versatile as it is great-looking. Featuring clean, smooth, natural hardwood woodgrain on both the front and back faces, this handy panel is perfect for a wide variety of home DIY and decor projects - anywhere a beautiful, real-wood look is a top priority. Or if a natural finish isn't part of your plan, its smooth surface is ideal for custom finishes. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 1/2 in. x 2 ft. x 4 ft. Sande Plywood Project Panel
5.48,1005584460,https://images.thdstatic.com/productImages/64c8834c-5a8b-4169-b1ea-0937a50b3f8e/svn/handprint-project-panels-420506-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-1-4-in-x-12-in-x-12-in-Birch-Plywood-420506/313763546,5.48,5.48,"Cut for convenience and creativity, Handprint's hardwood veneer plywood is as versatile as it is great-looking. Featuring clean, smooth, natural birch woodgrain on both the front and back faces, this handy panel is perfect for a wide variety of home decor and craft projects - anywhere a beautiful, real-wood look is a top priority. Or if a natural finish isn't part of your plan, its smooth surface is ideal for custom finishes. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 1/4 in. x 12 in. x 12 in. Birch Plywood
7.78,300810,https://images.thdstatic.com/productImages/1e37cba5-f985-481a-91b6-68891b0c0516/svn/handprint-project-panels-300810-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-1-4-in-x-2-ft-x-2-ft-Sanded-Plywood-Project-Panel-300810/202093828,7.78,7.78,"Cut for convenience and creativity, Handprint's softwood plywood is as versatile and good-looking as it is affordable. Featuring a clean, sanded front and a touch-sanded back, this handy panel is perfect for a wide variety of home decor and craft projects. Whether left natural or finished, its smooth surface is ideal for creating a custom look. Cut, drill, route, glue, fasten, and finish with ordinary woodworking tools and less waste. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 1/4 in. x 2 ft. x 2 ft. Sanded Plywood Project Panel
14.94,103064,https://images.thdstatic.com/productImages/66408530-e225-4bd9-a0ed-3e02f2c3ab39/svn/handprint-project-panels-103064-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-1-4-in-x-2-ft-x-4-ft-Sande-Plywood-Project-Panel-103064/202093790,14.94,14.94,"Cut for convenience and creativity, Handprint's Sande veneer plywood is as versatile as it is great-looking. Featuring clean, smooth, natural hardwood woodgrain on both the front and back faces, this handy panel is perfect for a wide variety of home DIY and decor projects - anywhere a beautiful, real-wood look is a top priority. Or if a natural finish isn't part of your plan, its smooth surface is ideal for custom finishes. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 1/4 in. x 2 ft. x 4 ft. Sande Plywood Project Panel
6.99,619375,https://images.thdstatic.com/productImages/e09f7d00-8625-4601-82f3-cd8181294744/svn/handprint-project-panels-109112-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-1-8-in-x-2-ft-x-4-ft-Tempered-Hardboard-Actual-0-115-in-x-23-75-in-x-47-75-in-Project-Panel-109112/202585358,6.99,6.99,"For convenience and creativity, Handprint hardboard is as versatile and as it is affordable. This little panel handles and transports with ease and is perfect for home DIY and decor projects. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 1/8 in. x 2 ft. x 4 ft. Tempered Hardboard (Actual: 0.115 in. x 23.75 in. x 47.75 in.) Project Panel
18.67,300853,https://images.thdstatic.com/productImages/1e37cba5-f985-481a-91b6-68891b0c0516/svn/handprint-sanded-plywood-300853-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-11-32-in-x-2-ft-x-4-ft-BCX-Sanded-Plywood-Actual-0-322-in-x-23-75-in-x-47-75-in-300853/202093831,18.67,18.67,"If you love the look of birch plywood - but not the price - a more affordable, great-looking option is BCX plywood. Use BCX for DIY projects such as shelving, hobbies, small repairs and home decor projects. Use for larger projects such as stairs, exterior wall sheathing, paneling, soffits, underlayment for siding materials, the support structure for cabinets and other built-ins and much more. Exceptionally versitile BCX panels are manufactured to meet or exceed the performance standards set forth by the Engineered Wood Association PS 1-09 standard for veneer grade, glue and bond durability, thickness requirements, finished tolerances, testing procedures and identification and stamping guidelines. California residents: See Proposition 65",43%,Cost of Goods Sold,Handprint 11/32 in. x 2 ft. x 4 ft. BCX Sanded Plywood (Actual: 0.322 in. x 23.75 in. x 47.75 in.)
10.44,300888,https://images.thdstatic.com/productImages/ea2efb03-b851-4134-8574-186fc8efe26d/svn/handprint-project-panels-109118-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-15-32-in-x-2-ft-x-2-ft-Sanded-Plywood-Project-Panel-109118/202093832,10.44,10.44,"Cut for convenience and creativity, Handprint's softwood plywood is as versatile and good-looking as it is affordable. Featuring a clean, sanded front and a touch-sanded back, this handy panel is perfect for a wide variety of home decor and craft projects. Whether left natural or finished, its smooth surface is ideal for creating a custom look. Cut, drill, route, glue, fasten, and finish with ordinary woodworking tools and less waste. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 15/32 in. x 2 ft. x 2 ft. Sanded Plywood Project Panel
31.31,300918,https://images.thdstatic.com/productImages/ea2efb03-b851-4134-8574-186fc8efe26d/svn/handprint-project-panels-300918-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-15-32-in-x-4-ft-x-4-ft-Sanded-Plywood-Project-Panel-300918/202093834,31.31,31.31,"Cut for convenience and creativity, Handprint's softwood plywood is as versatile and good-looking as it is affordable. Featuring a clean, sanded front and a touch-sanded back, this handy panel is perfect for a wide variety of home DIY and decor projects. Whether left natural or finished, its smooth surface is ideal for creating a custom look. Cut, drill, route, glue, fasten, and finish with ordinary woodworking tools and less waste. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 15/32 in. x 4 ft. x 4 ft. Sanded Plywood Project Panel
12.52,300950,https://images.thdstatic.com/productImages/4d838def-5b2b-427a-b0b2-9b29ce4ec28f/svn/handprint-project-panels-300950-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-23-32-in-x-2-ft-x-2-ft-Sanded-Plywood-Project-Panel-300950/202093835,12.52,12.52,"Cut for convenience and creativity, Handprint's softwood plywood is as versatile and good-looking as it is affordable. Featuring a clean, sanded front and a touch-sanded back, this handy panel is perfect for a wide variety of home DIY and decor projects. Whether left natural or finished, its smooth surface is ideal for creating a custom look. Cut, drill, route, glue, fasten, and finish with ordinary woodworking tools and less waste. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 23/32 in. x 2 ft. x 2 ft. Sanded Plywood Project Panel
25.04,300969,https://images.thdstatic.com/productImages/4d838def-5b2b-427a-b0b2-9b29ce4ec28f/svn/handprint-project-panels-300969-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-23-32-in-x-2-ft-x-4-ft-Sanded-Plywood-Project-Panel-300969/202093836,25.04,25.04,"For convenience and creativity, Handprint's softwood plywood is as versatile and good-looking as it is affordable. Featuring a clean, sanded front and a touch-sanded back, this handy panel is perfect for a wide variety of home DIY and decor projects. Whether left natural or finished, its smooth surface is ideal for creating a custom look. Cut, drill, route, glue, fasten, and finish with ordinary woodworking tools and less waste. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 23/32 in. x 2 ft. x 4 ft. Sanded Plywood Project Panel
37.56,1001215929,https://images.thdstatic.com/productImages/440173d1-40c5-4153-ac8c-ed9921a6e109/svn/handprint-sanded-plywood-211799-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-23-32-in-x-4-ft-x-4-ft-BCX-Sanded-Plywood-Actual-0-703-in-x-47-75-in-x-47-75-in-211799/205723975,37.56,37.56,"If you love the look of birch plywood but not the price a more affordable, great-looking option is BCX plywood. Use BCX for DIY projects such as shelving, hobbies, small repairs and home decor projects. Use for larger projects such as stairs, exterior wall sheathing, paneling, soffits, underlayment for siding materials, the support structure for cabinets and other built-ins and much more. Exceptionally versatile BCX panels are manufactured to meet or exceed the performance standards set forth by the Engineered Wood Association PS 1-09 standard for veneer grade, glue and bond durability, thickness requirements, finished tolerances, testing procedures and identification and stamping guidelines. California residents: See Proposition 65.",43%,Cost of Goods Sold,Handprint 23/32 in. x 4 ft. x 4 ft. BCX Sanded Plywood (Actual: 0.703 in. x 47.75 in. x 47.75 in.)
0.00,1001417918,https://images.thdstatic.com/productImages/59fdef17-ebc9-475d-92bc-c9df4e18bc5a/svn/handprint-project-panels-205677-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-3-16-in-x-2-ft-x-4-ft-Underlayment-205677/206092810,0.00,0.00,"Handprint's plywood underlayment with hardwood veneers is as versatile as it is affordable. Featuring a clean, sanded front and back, this handy panel is perfect for a wide variety of home DIY and decor projects, including small flooring, wall and roof repairs. Whether left natural for utility projects or finished for decor, its smooth surface is ideal for creating a custom look. Cut, drill, route, glue, fasten, and finish with ordinary woodworking tools and less waste. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 3/16 in. x 2 ft. x 4 ft. Underlayment
10.49,445789,https://images.thdstatic.com/productImages/59fdef17-ebc9-475d-92bc-c9df4e18bc5a/svn/handprint-project-panels-445789-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-3-16-in-x-2-ft-x-4-ft-Underlayment-Project-Panel-445789/202093874,10.49,10.49,"Handprint's plywood underlayment with hardwood veneers is as versatile as it is affordable. Featuring a clean, sanded front and back, this handy panel is perfect for a wide variety of home DIY and decor projects, including small flooring, wall and roof repairs. Whether left natural for utility projects or finished for decor, its smooth surface is ideal for creating a custom look. Cut, drill, route, glue, fasten, and finish with ordinary woodworking tools and less waste. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 3/16 in. x 2 ft. x 4 ft. Underlayment Project Panel
29.99,219743,https://images.thdstatic.com/productImages/f4246818-3a2c-4763-ad5f-40574567b74e/svn/handprint-project-panels-219743-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-3-4-in-x-2-ft-x-4-ft-Medium-Density-Fiberboard-Project-Panel-219743/202093815,29.99,29.99,"For convenience and creativity, Handprint's MDF panel is as inspirational and versatile as it is easy to work and ready to customize. Featuring clean, smooth faces and edges, this project component is perfect for a wide variety of home DIY and decor projects - any project where a smooth surface is an ideal starting point. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 3/4 in. x 2 ft. x 4 ft. Medium Density Fiberboard Project Panel
23.44,834001,https://images.thdstatic.com/productImages/080e2af6-beeb-4251-be48-a2ce2b68b54a/svn/handprint-project-panels-205960-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-3-4-in-x-2-ft-x-4-ft-Pressure-Treated-Plywood-Project-Panel-205960/205603712,23.44,23.44,"Handprint's pressure-treated plywood is as versatile and as it is durable. Featuring a clean, sanded front and back, this handy weather-proof, insect-proof, panel is perfect for a wide variety of outdoor DIY and decor projects. Whether left natural or finished, its smooth surface is ideal for creating a custom look. Cut, drill, route, glue, fasten, and finish with ordinary woodworking tools and less waste. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 3/4 in. x 2 ft. x 4 ft. Pressure-Treated Plywood Project Panel
24.94,1005447639,https://images.thdstatic.com/productImages/7932b4cb-f67f-4774-aeb6-690f59712b8b/svn/handprint-project-panels-414716-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-3-4-in-x-2-ft-x-4-ft-Radiata-Pine-Plywood-Actual-0-719-in-x-23-75-in-x-47-75-in-Project-Panel-414716/313354420,24.94,24.94,"If you love the simple, clean, modern look of light hardwood - but not the price - Radiata Pine plywood is the perfect, affordable, great-looking solution. Use Radiata Pine for DIY projects such as shelving, hobbies, small repairs and home decor. Use for larger projects such as stairs, paneling, furniture and much more. Experience the exceptional versatility of Radiata Pine project panels and enjoy outstanding project results every time. California residents: See Proposition 65.",43%,Cost of Goods Sold,Handprint 3/4 in. x 2 ft. x 4 ft. Radiata Pine Plywood (Actual: 0.719 in. x 23.75 in. x 47.75 in.) Project Panel
34.83,103095,https://images.thdstatic.com/productImages/440173d1-40c5-4153-ac8c-ed9921a6e109/svn/handprint-project-panels-103095-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-3-4-in-x-2-ft-x-4-ft-Sande-Plywood-Actual-0-709-in-x-23-75-in-x-47-75-in-Project-Panel-103095/202093792,34.83,34.83,"Cut for convenience and creativity, Handprint's Sande veneer plywood is as versatile as it is great-looking. Featuring clean, smooth, natural hardwood woodgrain on both the front and back faces, this handy panel is perfect for a wide variety of home DIY and decor projects - anywhere a beautiful, real-wood look is a top priority. Or if a natural finish isn't part of your plan, its smooth surface is ideal for custom finishes. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 3/4 in. x 2 ft. x 4 ft. Sande Plywood (Actual: 0.709 in. x 23.75 in. x 47.75 in.) Project Panel
8.97,1000040067,https://images.thdstatic.com/productImages/97aee43e-1a36-4725-9297-a449123afd5d/svn/handprint-project-panels-224437-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-5-8-in-x-2-ft-x-4-ft-Particleboard-Project-Panel-224437/206155758,8.97,8.97,"For convenience and creativity, Handprint's particleboard is as versatile as it is easy to work and ready to customize. Featuring clean, smooth faces and edges, this project component is perfect for a wide variety of home DIY and decor projects. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 5/8 in. x 2 ft. x 4 ft. Particleboard Project Panel
4.95,925778,https://images.thdstatic.com/productImages/a68c1330-760f-4446-857b-537485b7f6be/svn/handprint-project-panels-15114-64_1000.jpg,Handprint,https://www.homedepot.com/p/Handprint-7-16-in-x-2-ft-x-4-ft-Oriented-Strand-Board-Project-Panel-15114/203408991,4.95,4.95,"Handprint's OSB is as versatile as it is affordable. This handy panel is perfect for a wide variety of home DIY and decor projects, including small flooring, wall, and roof repairs. Whether left natural for utility projects or finished for decor, its unique surface is ideal for creating a custom look. Cut, drill, route, glue, fasten, and finish with ordinary woodworking tools and less waste. Loved by makers and DIYers alike, we take the hard work out of home projects - but leave all the satisfaction in.",43%,Cost of Goods Sold,Handprint 7/16 in. x 2 ft. x 4 ft. Oriented Strand Board Project Panel
14.25,832777,https://images.thdstatic.com/productImages/19d03794-d09e-45c8-92d3-ddd1e20ab4b0/svn/mdf-832777-64_1000.jpg,Unbranded,https://www.homedepot.com/p/Hardboard-Tempered-Panel-Common-1-8-in-4-ft-x-8-ft-Actual-0-115-in-x-47-7-in-x-95-7-in-832777/202189720,14.25,14.25,"This is a premium hardboard with high internal bond, exceptional stability and smoothness that's ideal for paneling, furniture, fixtures, toys, general manufacturing and applications where painting or die cutting is required. We create our Eucaboard from harvesting Eucalyptus from well managed forest plantations. Our product is FSC (Forest Stewardship Council) and ISO 14001 certified, so when you buy Eucaboard you are helping to preserve our most valuable asset - our environment.",43%,Cost of Goods Sold,Unbranded Hardboard Tempered Panel (Common: 1/8 in. 4 ft. x 8 ft.; Actual: 0.115 in. x 47.7 in. x 95.7 in.)
22.52,832780,https://images.thdstatic.com/productImages/0277dafe-7ee4-48d9-a038-b1fd25b47f11/svn/mdf-832780-64_1000.jpg,Unbranded,https://www.homedepot.com/p/Hardboard-Tempered-Panel-Common-3-16-in-x-4-ft-x-8-ft-Actual-0-175-in-x-48-in-x-96-in-832780/202404545,22.52,22.52,"This is a premium hardboard with high internal bond, exceptional stability and smoothness ideal for paneling, furniture, fixtures, toys, general manufacturing and applications where painting or die cutting is required. We create our Eucaboard from harvesting Eucalyptus from well managed forest plantations. Our product is FSC (Forest Stewardship Council) and ISO 14001 certified, so when you buy Eucaboard you are helping to preserve our most valuable asset - our environment.",43%,Cost of Goods Sold,Unbranded Hardboard Tempered Panel (Common: 3/16 in. x 4 ft. x 8 ft.; Actual: 0.175 in. x 48 in. x 96 in.)
14.65,1000690832,https://images.thdstatic.com/productImages/1bc339a0-10bd-45ef-b0f7-4e5e74eb45a6/svn/hardware-essentials-mending-plates-851491-0-64_1000.jpg,Hardware Essentials,https://www.homedepot.com/p/Hardware-Essentials-12-x-1-1-8-in-Zinc-Plated-Mending-Plate-5-Pack-851491-0/203810312,14.65,14.65,"Mending Plates are designed for reinforcing, attaching, and connecting wood sections together. They can be used to reinforce flat surface joints and seams. Mounting fasteners are not included.",43%,Cost of Goods Sold,Hardware Essentials 12 x 1-1/8 in. Zinc Plated Mending Plate (5-Pack)
0.98,178438,https://images.thdstatic.com/productImages/fdc3e61b-6157-4b68-a9c2-996e20ea79f8/svn/harvey-pipe-sealants-178503-64_1000.jpg,Harvey,https://www.homedepot.com/p/Harvey-1-2-in-x-260-in-Thread-Sealing-PTFE-Plumber-s-Tape-178503/202280370,0.98,0.98,"Harvey PTFE Thread Seal Tape is an economy-grade, low-density tape for use on a wide range of threaded pipes. Made with virgin white PTFE construction for long lasting durability. It is non-flammable and safe for use on potable water applications. For more than 75 years, Harvey has offered a wide variety of products for the plumbing sector.",43%,Cost of Goods Sold,Harvey 1/2 in. x 260 in. Thread Sealing PTFE Plumber's Tape
48.44,567108,https://images.thdstatic.com/productImages/fa4e53ca-b2c4-4d13-85a7-5a1361ac9162/svn/henry-roof-coatings-he107571-64_1000.jpg,Henry,https://www.homedepot.com/p/Henry-107-Asphalt-Emulsion-Sealer-and-Dampproofer-Black-Roof-Coating-4-75-gal-HE107571/100079159,48.44,48.44,"Henry 107 Asphalt Emulsion is a premium, versatile coating for the protection of roofing materials, metal, and masonry surfaces. Solvent-free, it is made from asphalt emulsified with bentonite clay and water. Henry 107 Asphalt Emulsion is cold-applied, non-flammable while wet, corrosion-resistant, and waterproof when dry. Henry 107 Asphalt Emulsion will not crack, ""alligator,"" run, or sag under extreme weather conditions. It resists most corrosive fumes and spray.",43%,Cost of Goods Sold,Henry 107 Asphalt Emulsion Sealer and Dampproofer Black Roof Coating 4.75 gal.
6.23,397045,https://images.thdstatic.com/productImages/a0f31673-c0e6-4dad-8b4f-cc746002087b/svn/black-henry-roof-cement-he208r004-64_1000.jpg,Henry,https://www.homedepot.com/p/Henry-208R-Rubberized-Wet-Patch-Black-Roof-Leak-Repair-Sealant-Caulk-10-1-oz-HE208R004/100038227,6.23,6.23,"Henry 208R Rubberized Wet Patch Roof Leak Repair Sealant is a premium SBS rubber modified sealant for sealing roof leaks on wet or dry surfaces. It patches holes and cracks even in a driving rain or under water, and is so versatile it can be used in wet or dry, hot or cold conditions. It is especially easy to spread in cold temperatures.",43%,Cost of Goods Sold,Henry 208R Rubberized Wet Patch Black Roof Leak Repair Sealant Caulk 10.1 oz.
